"FLAG_RESIL";"CLASS_AGE";"CLASS_ANC";"CLASS_OFFRE";"CLASS_DEP";"CLASS_APPELS";"CLASS_P_APPELS_DS_FFT";"CLASS_HORS_FFT";"CLASS_SERVICES";"CLASS_TU";"CLASS_NBAPPELS";"CLASS_SD_DS_FR"
"7348";"RESIL_OUI";"[0:25]";"ANC1";"O1O2";"NO_DEP";"APP1";"PAP2";"HORS_FFT_OUI";"SER2";"TU3";"NB_HF_2";"SD_Ds_FT_1"
"7349";"RESIL_NON";"[61:110]";"ANC2";"O7";"NO_DEP";"APP4";"PAP2";"HORS_FFT_OUI";"SER2";"TU1";"NB_HF_3";"SD_Ds_FT_2"
"7350";"RESIL_NON";"[41:60]";"ANC4";"O3O4";"DEP";"APP3";"PAP2";"HORS_FFT_OUI";"SER4";"TU3";"NB_HF_3";"SD_Ds_FT_1"
"7351";"RESIL_NON";"[41:60]";"ANC2";"O3O4";"NO_DEP";"APP3";"PAP2";"HORS_FFT_OUI";"SER1";"TU3";"NB_HF_3";"SD_Ds_FT_1"
"7352";"RESIL_NON";"[41:60]";"ANC4";"O1O2";"DEP";"APP1";"PAP2";"HORS_FFT_OUI";"SER2";"TU3";"NB_HF_1";"SD_Ds_FT_1"
"7353";"RESIL_OUI";"[26:40]";"ANC1";"O3O4";"NO_DEP";"APP3";"PAP3";"HORS_FFT_NON";"SER3";"TU2";"NB_HF_0";"SD_Ds_FT_2"
"7354";"RESIL_OUI";"[0:25]";"ANC1";"O1O2";"NO_DEP";"APP1";"PAP2";"HORS_FFT_OUI";"SER2";"TU2";"NB_HF_1";"SD_Ds_FT_1"
"7355";"RESIL_NON";"[26:40]";"ANC4";"O3O4";"NA";"APPNA";"Autres";"NA";"SER4";"TUNA";"NB_HF_NA";"NB_HF_NA"
"7356";"RESIL_NON";"[61:110]";"ANC2";"O7";"NO_DEP";"APP4";"PAP3";"HORS_FFT_OUI";"SER3";"TU1";"NB_HF_3";"SD_Ds_FT_2"
"7357";"RESIL_OUI";"[41:60]";"ANC1";"O7";"NO_DEP";"APP0";"Autres";"HORS_FFT_NON";"SER4";"TU1";"NB_HF_0";"SD_Ds_FT_0"
"7358";"RESIL_NON";"[41:60]";"ANC4";"O5O6";"DEP";"APP4";"PAP2";"HORS_FFT_OUI";"SER3";"TU4";"NB_HF_3";"SD_Ds_FT_2"
"7359";"RESIL_NON";"[26:40]";"ANC3";"O3O4";"NO_DEP";"APP2";"PAP2";"HORS_FFT_OUI";"SER2";"TU2";"NB_HF_2";"SD_Ds_FT_1"
"7360";"RESIL_OUI";"[61:110]";"ANC2";"O1O2";"DEP";"APP1";"PAP3";"HORS_FFT_NON";"SER1";"TU3";"NB_HF_0";"SD_Ds_FT_1"
"7361";"RESIL_OUI";"[41:60]";"ANC2";"O3O4";"NO_DEP";"APP1";"PAP3";"HORS_FFT_NON";"SER1";"TU2";"NB_HF_0";"SD_Ds_FT_1"
"7362";"RESIL_NON";"[26:40]";"ANC2";"O1O2";"DEP";"APP1";"PAP2";"HORS_FFT_OUI";"SER2";"TU4";"NB_HF_2";"SD_Ds_FT_1"
"7363";"RESIL_NON";"[0:25]";"ANC4";"O3O4";"DEP";"APP3";"PAP2";"HORS_FFT_OUI";"SER2";"TU4";"NB_HF_3";"SD_Ds_FT_1"
"7364";"RESIL_OUI";"[41:60]";"ANC1";"O1O2";"NO_DEP";"APP0";"Autres";"HORS_FFT_NON";"SER3";"TU1";"NB_HF_0";"SD_Ds_FT_0"
"7365";"RESIL_OUI";"[0:25]";"ANC2";"O1O2";"DEP";"APP1";"PAP2";"HORS_FFT_OUI";"SER2";"TU3";"NB_HF_1";"SD_Ds_FT_1"
"7366";"RESIL_NON";"[0:25]";"ANC4";"O1O2";"NO_DEP";"APP1";"PAP2";"HORS_FFT_OUI";"SER3";"TU3";"NB_HF_1";"SD_Ds_FT_1"
"7367";"RESIL_NON";"[61:110]";"ANC2";"O3O4";"NO_DEP";"APP2";"PAP2";"HORS_FFT_OUI";"SER2";"TU2";"NB_HF_1";"SD_Ds_FT_2"
"7368";"RESIL_OUI";"[26:40]";"ANC1";"O1O2";"DEP";"APP2";"PAP2";"HORS_FFT_OUI";"SER2";"TU4";"NB_HF_2";"SD_Ds_FT_1"
"7369";"RESIL_OUI";"[0:25]";"ANC1";"O1O2";"NO_DEP";"APP1";"PAP1";"HORS_FFT_OUI";"SER3";"TU2";"NB_HF_3";"SD_Ds_FT_1"
"7370";"RESIL_NON";"[26:40]";"ANC2";"O5O6";"NO_DEP";"APP4";"PAP2";"HORS_FFT_OUI";"SER4";"TU3";"NB_HF_3";"SD_Ds_FT_2"
"7371";"RESIL_OUI";"[26:40]";"ANC1";"O1O2";"DEP";"APP1";"PAP3";"HORS_FFT_NON";"SER2";"TU3";"NB_HF_0";"SD_Ds_FT_1"
"7372";"RESIL_NON";"[26:40]";"ANC2";"O3O4";"NO_DEP";"APP1";"PAP1";"HORS_FFT_OUI";"SER3";"TU1";"NB_HF_3";"SD_Ds_FT_0"
"7373";"RESIL_NON";"[0:25]";"ANC1";"O3O4";"NO_DEP";"APP3";"PAP2";"HORS_FFT_OUI";"SER3";"TU2";"NB_HF_3";"SD_Ds_FT_2"
"7374";"RESIL_NON";"[41:60]";"ANC2";"O5O6";"NO_DEP";"APP4";"PAP3";"HORS_FFT_NON";"SER2";"TU3";"NB_HF_0";"SD_Ds_FT_2"
"7375";"RESIL_NON";"[61:110]";"ANC4";"O3O4";"DEP";"APP3";"PAP2";"HORS_FFT_OUI";"SER4";"TU3";"NB_HF_2";"SD_Ds_FT_2"
"7376";"RESIL_OUI";"[41:60]";"ANC1";"O1O2";"DEP";"APP1";"PAP2";"HORS_FFT_OUI";"SERNA";"TU3";"NB_HF_1";"SD_Ds_FT_1"
"7377";"RESIL_NON";"[0:25]";"ANC4";"O1O2";"NO_DEP";"APP1";"PAP2";"HORS_FFT_OUI";"SER3";"TU2";"NB_HF_1";"SD_Ds_FT_2"
"7378";"RESIL_NON";"[41:60]";"ANC4";"O5O6";"NO_DEP";"APP0";"Autres";"HORS_FFT_NON";"SER4";"TU1";"NB_HF_0";"SD_Ds_FT_0"
"7379";"RESIL_NON";"[0:25]";"ANC4";"O3O4";"NO_DEP";"APP3";"PAP2";"HORS_FFT_OUI";"SER2";"TU3";"NB_HF_3";"SD_Ds_FT_2"
"7380";"RESIL_NON";"[0:25]";"ANC4";"O3O4";"DEP";"APP3";"PAP2";"HORS_FFT_OUI";"SER3";"TU2";"NB_HF_2";"SD_Ds_FT_2"
"7381";"RESIL_OUI";"[41:60]";"ANC1";"O3O4";"NO_DEP";"APP1";"PAP2";"HORS_FFT_OUI";"SER2";"TU2";"NB_HF_1";"SD_Ds_FT_2"
"7382";"RESIL_NON";"[26:40]";"ANC4";"O3O4";"DEP";"APP4";"PAP2";"HORS_FFT_OUI";"SER3";"TU4";"NB_HF_3";"SD_Ds_FT_1"
"7383";"RESIL_NON";"[41:60]";"ANC4";"O3O4";"DEP";"APP2";"PAP2";"HORS_FFT_OUI";"SER2";"TU2";"NB_HF_3";"SD_Ds_FT_2"
"7384";"RESIL_NON";"[61:110]";"ANC4";"O3O4";"DEP";"APP3";"PAP2";"HORS_FFT_OUI";"SER4";"TU4";"NB_HF_3";"SD_Ds_FT_2"
"7385";"RESIL_NON";"[0:25]";"ANC4";"O1O2";"NO_DEP";"APP1";"PAP3";"HORS_FFT_NON";"SER2";"TU2";"NB_HF_0";"SD_Ds_FT_1"
"7386";"RESIL_OUI";"[26:40]";"ANC1";"O3O4";"NO_DEP";"APP3";"PAP3";"HORS_FFT_NON";"SER1";"TU2";"NB_HF_0";"SD_Ds_FT_1"
"7387";"RESIL_NON";"[61:110]";"ANC4";"O1O2";"DEP";"APP1";"PAP2";"HORS_FFT_OUI";"SERNA";"TU3";"NB_HF_1";"SD_Ds_FT_1"
"7388";"RESIL_NON";"[41:60]";"ANC3";"O3O4";"NO_DEP";"APP3";"PAP2";"HORS_FFT_OUI";"SER4";"TU3";"NB_HF_3";"SD_Ds_FT_1"
"7389";"RESIL_NON";"[0:25]";"ANC3";"O1O2";"DEP";"APP2";"PAP3";"HORS_FFT_NON";"SER4";"TU4";"NB_HF_0";"SD_Ds_FT_1"
"7390";"RESIL_NON";"[26:40]";"ANC2";"O7";"NO_DEP";"APP4";"PAP2";"HORS_FFT_OUI";"SER4";"TU1";"NB_HF_3";"SD_Ds_FT_2"
"7391";"RESIL_OUI";"[26:40]";"ANC2";"O3O4";"NO_DEP";"APP3";"PAP3";"HORS_FFT_NON";"SER1";"TU2";"NB_HF_0";"SD_Ds_FT_2"
"7392";"RESIL_NON";"[61:110]";"ANC2";"O3O4";"NO_DEP";"APP3";"PAP3";"HORS_FFT_OUI";"SER3";"TU3";"NB_HF_2";"SD_Ds_FT_1"
"7393";"RESIL_OUI";"[41:60]";"ANC3";"O1O2";"NO_DEP";"APP1";"PAP2";"HORS_FFT_OUI";"SER4";"TU3";"NB_HF_1";"SD_Ds_FT_1"
"7394";"RESIL_NON";"[26:40]";"ANC4";"O3O4";"NO_DEP";"APP2";"PAP3";"HORS_FFT_OUI";"SER2";"TU3";"NB_HF_1";"SD_Ds_FT_1"
"7395";"RESIL_NON";"[26:40]";"ANC4";"O7";"DEP";"APP4";"PAP3";"HORS_FFT_OUI";"SER3";"TU1";"NB_HF_1";"SD_Ds_FT_2"
"7396";"RESIL_NON";"[61:110]";"ANC4";"O7";"NO_DEP";"APP4";"PAP2";"HORS_FFT_OUI";"SER4";"TU1";"NB_HF_3";"SD_Ds_FT_2"
"7397";"RESIL_NON";"[26:40]";"ANC2";"O3O4";"DEP";"APP4";"PAP2";"HORS_FFT_NON";"SER1";"TU4";"NB_HF_0";"SD_Ds_FT_1"
"7398";"RESIL_OUI";"[26:40]";"ANC1";"O3O4";"NO_DEP";"APP0";"Autres";"HORS_FFT_NON";"SERNA";"TU1";"NB_HF_0";"SD_Ds_FT_0"
"7399";"RESIL_NON";"[61:110]";"ANC2";"O5O6";"NO_DEP";"APP4";"PAP2";"HORS_FFT_OUI";"SER2";"TU3";"NB_HF_3";"SD_Ds_FT_2"
"7400";"RESIL_NON";"[0:25]";"ANC2";"O1O2";"NO_DEP";"APP1";"PAP3";"HORS_FFT_NON";"SER1";"TU3";"NB_HF_0";"SD_Ds_FT_1"
"7401";"RESIL_NON";"[26:40]";"ANC1";"O1O2";"NO_DEP";"APP1";"PAP2";"HORS_FFT_OUI";"SER3";"TU2";"NB_HF_2";"SD_Ds_FT_1"
"7402";"RESIL_OUI";"[26:40]";"ANC3";"O3O4";"DEP";"APP2";"PAP2";"HORS_FFT_OUI";"SER2";"TU3";"NB_HF_3";"SD_Ds_FT_2"
"7403";"RESIL_NON";"[41:60]";"ANC2";"O1O2";"NO_DEP";"APP1";"PAP2";"HORS_FFT_OUI";"SER3";"TU3";"NB_HF_2";"SD_Ds_FT_2"
"7404";"RESIL_OUI";"[41:60]";"ANC1";"O7";"NO_DEP";"APP4";"PAP3";"HORS_FFT_OUI";"SERNA";"TU1";"NB_HF_3";"SD_Ds_FT_2"
"7405";"RESIL_NON";"[61:110]";"ANC3";"O3O4";"DEP";"APP3";"PAP2";"HORS_FFT_OUI";"SER3";"TU4";"NB_HF_3";"SD_Ds_FT_2"
"7406";"RESIL_NON";"[0:25]";"ANC4";"O1O2";"NO_DEP";"APP1";"PAP2";"HORS_FFT_OUI";"SER2";"TU2";"NB_HF_1";"SD_Ds_FT_1"
"7407";"RESIL_NON";"[0:25]";"ANC4";"O1O2";"DEP";"APP1";"PAP2";"HORS_FFT_OUI";"SER2";"TU4";"NB_HF_1";"SD_Ds_FT_1"
"7408";"RESIL_NON";"[41:60]";"ANC4";"O7";"NO_DEP";"APP4";"PAP3";"HORS_FFT_NON";"SER4";"TU1";"NB_HF_0";"SD_Ds_FT_2"
"7409";"RESIL_NON";"[41:60]";"ANC4";"O3O4";"NO_DEP";"APP3";"PAP3";"HORS_FFT_NON";"SER2";"TU3";"NB_HF_0";"SD_Ds_FT_1"
"7410";"RESIL_NON";"[61:110]";"ANC1";"O3O4";"NO_DEP";"APP3";"PAP3";"HORS_FFT_OUI";"SER2";"TU3";"NB_HF_1";"SD_Ds_FT_1"
"7411";"RESIL_NON";"[0:25]";"ANC2";"O3O4";"DEP";"APP3";"PAP2";"HORS_FFT_OUI";"SER3";"TU3";"NB_HF_3";"SD_Ds_FT_1"
"7412";"RESIL_NON";"[26:40]";"ANC2";"O3O4";"DEP";"APP3";"PAP2";"HORS_FFT_OUI";"SER3";"TU4";"NB_HF_3";"SD_Ds_FT_1"
"7413";"RESIL_NON";"[41:60]";"ANC4";"O3O4";"DEP";"APP3";"PAP2";"HORS_FFT_OUI";"SER1";"TU3";"NB_HF_3";"SD_Ds_FT_2"
"7414";"RESIL_NON";"[0:25]";"ANC4";"O1O2";"NO_DEP";"APP1";"PAP3";"HORS_FFT_OUI";"SER2";"TU2";"NB_HF_1";"SD_Ds_FT_1"
"7415";"RESIL_NON";"[41:60]";"ANC4";"O3O4";"DEP";"APP3";"PAP2";"HORS_FFT_OUI";"SER1";"TU4";"NB_HF_1";"SD_Ds_FT_1"
"7416";"RESIL_OUI";"[61:110]";"ANC2";"O1O2";"NO_DEP";"APP1";"PAP2";"HORS_FFT_OUI";"SER1";"TU2";"NB_HF_1";"SD_Ds_FT_1"
"7417";"RESIL_NON";"[26:40]";"ANC2";"O1O2";"DEP";"APP1";"PAP2";"HORS_FFT_NON";"SER3";"TU4";"NB_HF_0";"SD_Ds_FT_1"
"7418";"RESIL_NON";"[0:25]";"ANC4";"O3O4";"DEP";"APP2";"PAP2";"HORS_FFT_NON";"SER3";"TU4";"NB_HF_0";"SD_Ds_FT_2"
"7419";"RESIL_NON";"[0:25]";"ANC4";"O7";"NO_DEP";"APP4";"PAP3";"HORS_FFT_NON";"SER2";"TU1";"NB_HF_0";"SD_Ds_FT_2"
"7420";"RESIL_NON";"[26:40]";"ANC4";"O5O6";"NO_DEP";"APP4";"PAP2";"HORS_FFT_OUI";"SER3";"TU2";"NB_HF_3";"SD_Ds_FT_2"
"7421";"RESIL_NON";"[26:40]";"ANC4";"O5O6";"NO_DEP";"APP4";"PAP2";"HORS_FFT_OUI";"SER3";"TU2";"NB_HF_3";"SD_Ds_FT_2"
"7422";"RESIL_NON";"[41:60]";"ANC4";"O1O2";"NO_DEP";"APP1";"PAP2";"HORS_FFT_OUI";"SER3";"TU3";"NB_HF_1";"SD_Ds_FT_1"
"7423";"RESIL_NON";"[41:60]";"ANC4";"O3O4";"NO_DEP";"APP3";"PAP2";"HORS_FFT_OUI";"SER4";"TU2";"NB_HF_3";"SD_Ds_FT_2"
"7424";"RESIL_NON";"[61:110]";"ANC4";"O7";"NO_DEP";"APP4";"PAP2";"HORS_FFT_OUI";"SER4";"TU1";"NB_HF_3";"SD_Ds_FT_2"
"7425";"RESIL_OUI";"[26:40]";"ANC2";"O1O2";"DEP";"APP2";"PAP2";"HORS_FFT_OUI";"SER2";"TU4";"NB_HF_1";"SD_Ds_FT_0"
"7426";"RESIL_NON";"[26:40]";"ANC4";"O3O4";"DEP";"APP4";"PAP3";"HORS_FFT_NON";"SER4";"TU4";"NB_HF_0";"SD_Ds_FT_2"
"7427";"RESIL_NON";"[61:110]";"ANC2";"O1O2";"DEP";"APP1";"PAP2";"HORS_FFT_OUI";"SER3";"TU4";"NB_HF_1";"SD_Ds_FT_1"
"7428";"RESIL_NON";"[41:60]";"ANC4";"O3O4";"DEP";"APP3";"PAP2";"HORS_FFT_OUI";"SER2";"TU3";"NB_HF_1";"SD_Ds_FT_1"
"7429";"RESIL_OUI";"[26:40]";"ANC1";"O1O2";"NO_DEP";"APP1";"PAP2";"HORS_FFT_OUI";"SER3";"TU3";"NB_HF_1";"SD_Ds_FT_1"
"7430";"RESIL_OUI";"[0:25]";"ANC1";"O1O2";"NO_DEP";"APP1";"PAP3";"HORS_FFT_NON";"SER2";"TU2";"NB_HF_0";"SD_Ds_FT_1"
"7431";"RESIL_NON";"[0:25]";"ANC4";"O7";"NO_DEP";"APP4";"PAP2";"HORS_FFT_OUI";"SER4";"TU1";"NB_HF_3";"SD_Ds_FT_2"
"7432";"RESIL_NON";"[61:110]";"ANC4";"O1O2";"NO_DEP";"APP1";"PAP3";"HORS_FFT_NON";"SER1";"TU3";"NB_HF_0";"SD_Ds_FT_1"
"7433";"RESIL_OUI";"[26:40]";"ANC2";"O7";"NO_DEP";"APP4";"PAP2";"HORS_FFT_OUI";"SER2";"TU1";"NB_HF_3";"SD_Ds_FT_2"
"7434";"RESIL_NON";"[0:25]";"ANC4";"O1O2";"DEP";"APP1";"PAP2";"HORS_FFT_OUI";"SER2";"TU3";"NB_HF_2";"SD_Ds_FT_1"
"7435";"RESIL_NON";"[61:110]";"ANC4";"O3O4";"DEP";"APP4";"PAP2";"HORS_FFT_OUI";"SER3";"TU3";"NB_HF_3";"SD_Ds_FT_0"
"7436";"RESIL_NON";"[41:60]";"ANC3";"O3O4";"DEP";"APP2";"PAP2";"HORS_FFT_OUI";"SER3";"TU3";"NB_HF_2";"SD_Ds_FT_2"
"7437";"RESIL_OUI";"[0:25]";"ANC1";"O3O4";"NO_DEP";"APP2";"PAP3";"HORS_FFT_NON";"SER2";"TU3";"NB_HF_0";"SD_Ds_FT_1"
"7438";"RESIL_NON";"[41:60]";"ANC4";"O1O2";"DEP";"APP1";"PAP2";"HORS_FFT_OUI";"SER3";"TU3";"NB_HF_2";"SD_Ds_FT_1"
"7439";"RESIL_NON";"[26:40]";"ANC2";"O1O2";"DEP";"APP1";"PAP2";"HORS_FFT_OUI";"SER3";"TU3";"NB_HF_2";"SD_Ds_FT_1"
"7440";"RESIL_OUI";"[0:25]";"ANC1";"O1O2";"NO_DEP";"APP1";"PAP3";"HORS_FFT_OUI";"SER1";"TU2";"NB_HF_1";"SD_Ds_FT_1"
"7441";"RESIL_NON";"[0:25]";"ANC4";"O1O2";"DEP";"APP1";"PAP2";"HORS_FFT_NON";"SER3";"TU4";"NB_HF_0";"SD_Ds_FT_1"
"7442";"RESIL_NON";"[41:60]";"ANC4";"O3O4";"NO_DEP";"APP3";"PAP3";"HORS_FFT_OUI";"SER1";"TU3";"NB_HF_2";"SD_Ds_FT_1"
"7443";"RESIL_NON";"[26:40]";"ANC3";"O1O2";"DEP";"APP1";"PAP3";"HORS_FFT_NON";"SER3";"TU3";"NB_HF_0";"SD_Ds_FT_2"
"7444";"RESIL_OUI";"[41:60]";"ANC1";"O1O2";"NO_DEP";"APP1";"PAP2";"HORS_FFT_OUI";"SER1";"TU2";"NB_HF_1";"SD_Ds_FT_1"
"7445";"RESIL_NON";"[26:40]";"ANC4";"O5O6";"NA";"APPNA";"Autres";"NA";"SER1";"TUNA";"NB_HF_NA";"NB_HF_NA"
"7446";"RESIL_NON";"[41:60]";"ANC1";"O1O2";"DEP";"APP1";"PAP2";"HORS_FFT_NON";"SER2";"TU3";"NB_HF_0";"SD_Ds_FT_1"
"7447";"RESIL_NON";"[26:40]";"ANC2";"O3O4";"DEP";"APP4";"PAP2";"HORS_FFT_NON";"SER3";"TU4";"NB_HF_0";"SD_Ds_FT_0"
"7448";"RESIL_NON";"[26:40]";"ANC2";"O3O4";"DEP";"APP3";"PAP2";"HORS_FFT_NON";"SER4";"TU3";"NB_HF_0";"SD_Ds_FT_1"
"7449";"RESIL_OUI";"[26:40]";"ANC4";"O1O2";"DEP";"APP1";"PAP2";"HORS_FFT_OUI";"SER3";"TU3";"NB_HF_1";"SD_Ds_FT_1"
"7450";"RESIL_OUI";"[26:40]";"ANC1";"O3O4";"NO_DEP";"APP3";"PAP2";"HORS_FFT_OUI";"SER1";"TU2";"NB_HF_3";"SD_Ds_FT_2"
"7451";"RESIL_NON";"[0:25]";"ANC3";"O7";"NO_DEP";"APP4";"PAP2";"HORS_FFT_OUI";"SER2";"TU1";"NB_HF_3";"SD_Ds_FT_2"
"7452";"RESIL_NON";"[61:110]";"ANC1";"O3O4";"DEP";"APP3";"PAP2";"HORS_FFT_OUI";"SER3";"TU3";"NB_HF_3";"SD_Ds_FT_2"
"7453";"RESIL_NON";"[26:40]";"ANC1";"O3O4";"DEP";"APP3";"PAP2";"HORS_FFT_OUI";"SER2";"TU4";"NB_HF_1";"SD_Ds_FT_1"
"7454";"RESIL_NON";"[0:25]";"ANC4";"O7";"NO_DEP";"APP4";"PAP3";"HORS_FFT_NON";"SER2";"TU1";"NB_HF_0";"SD_Ds_FT_2"
"7455";"RESIL_NON";"[0:25]";"ANC4";"O7";"NO_DEP";"APP4";"PAP2";"HORS_FFT_OUI";"SER3";"TU1";"NB_HF_3";"SD_Ds_FT_2"
"7456";"RESIL_OUI";"[41:60]";"ANC2";"O3O4";"NO_DEP";"APP2";"PAP3";"HORS_FFT_NON";"SER1";"TU3";"NB_HF_0";"SD_Ds_FT_1"
"7457";"RESIL_NON";"[61:110]";"ANC1";"O5O6";"DEP";"APP4";"PAP2";"HORS_FFT_NON";"SER4";"TU4";"NB_HF_0";"SD_Ds_FT_2"
"7458";"RESIL_OUI";"[26:40]";"ANC1";"O3O4";"DEP";"APP3";"PAP2";"HORS_FFT_OUI";"SER4";"TU4";"NB_HF_2";"SD_Ds_FT_0"
"7459";"RESIL_NON";"[26:40]";"ANC4";"O1O2";"DEP";"APP1";"PAP3";"HORS_FFT_NON";"SER1";"TU3";"NB_HF_0";"SD_Ds_FT_1"
"7460";"RESIL_OUI";"[26:40]";"ANC2";"O1O2";"DEP";"APP1";"PAP2";"HORS_FFT_NON";"SER1";"TU4";"NB_HF_0";"SD_Ds_FT_1"
"7461";"RESIL_NON";"[0:25]";"ANC3";"O5O6";"NO_DEP";"APP4";"PAP3";"HORS_FFT_NON";"SER2";"TU2";"NB_HF_0";"SD_Ds_FT_2"
"7462";"RESIL_NON";"[41:60]";"ANC3";"O5O6";"NO_DEP";"APP0";"Autres";"HORS_FFT_NON";"SER2";"TU1";"NB_HF_0";"SD_Ds_FT_0"
"7463";"RESIL_NON";"[41:60]";"ANC2";"O5O6";"DEP";"APP4";"PAP2";"HORS_FFT_NON";"SER3";"TU3";"NB_HF_0";"SD_Ds_FT_2"
"7464";"RESIL_NON";"[0:25]";"ANC1";"O3O4";"DEP";"APP3";"PAP2";"HORS_FFT_OUI";"SER3";"TU4";"NB_HF_2";"SD_Ds_FT_1"
"7465";"RESIL_NON";"[41:60]";"ANC4";"O3O4";"NO_DEP";"APP0";"Autres";"HORS_FFT_NON";"SER4";"TU1";"NB_HF_0";"SD_Ds_FT_0"
"7466";"RESIL_NON";"[0:25]";"ANC4";"O3O4";"DEP";"APP3";"PAP2";"HORS_FFT_NON";"SER2";"TU3";"NB_HF_0";"SD_Ds_FT_2"
"7467";"RESIL_OUI";"[61:110]";"ANC1";"O1O2";"NO_DEP";"APP0";"Autres";"HORS_FFT_NON";"SER2";"TU1";"NB_HF_0";"SD_Ds_FT_0"
"7468";"RESIL_NON";"[26:40]";"ANC4";"O7";"NO_DEP";"APP4";"PAP3";"HORS_FFT_OUI";"SER3";"TU1";"NB_HF_3";"SD_Ds_FT_2"
"7469";"RESIL_NON";"[41:60]";"ANC4";"O1O2";"DEP";"APP2";"PAP2";"HORS_FFT_OUI";"SER4";"TU4";"NB_HF_2";"SD_Ds_FT_1"
"7470";"RESIL_NON";"[41:60]";"ANC4";"O1O2";"NO_DEP";"APP1";"PAP2";"HORS_FFT_OUI";"SER3";"TU4";"NB_HF_1";"SD_Ds_FT_1"
"7471";"RESIL_NON";"[26:40]";"ANC3";"O7";"NO_DEP";"APP4";"PAP3";"HORS_FFT_OUI";"SER2";"TU1";"NB_HF_2";"SD_Ds_FT_2"
"7472";"RESIL_NON";"[0:25]";"ANC4";"O3O4";"NO_DEP";"APP2";"PAP3";"HORS_FFT_OUI";"SER3";"TU4";"NB_HF_1";"SD_Ds_FT_1"
"7473";"RESIL_NON";"[26:40]";"ANC4";"O3O4";"DEP";"APP2";"PAP2";"HORS_FFT_NON";"SER2";"TU3";"NB_HF_0";"SD_Ds_FT_2"
"7474";"RESIL_NON";"[26:40]";"ANC4";"O1O2";"NO_DEP";"APP1";"PAP2";"HORS_FFT_OUI";"SER2";"TU3";"NB_HF_1";"SD_Ds_FT_1"
"7475";"RESIL_NON";"[41:60]";"ANC4";"O5O6";"DEP";"APP4";"PAP3";"HORS_FFT_NON";"SER2";"TU4";"NB_HF_0";"SD_Ds_FT_2"
"7476";"RESIL_NON";"[26:40]";"ANC1";"O5O6";"NO_DEP";"APP3";"PAP1";"HORS_FFT_OUI";"SER4";"TU2";"NB_HF_3";"SD_Ds_FT_2"
"7477";"RESIL_NON";"[41:60]";"ANC1";"O3O4";"DEP";"APP3";"PAP2";"HORS_FFT_OUI";"SER1";"TU3";"NB_HF_3";"SD_Ds_FT_2"
"7478";"RESIL_NON";"[41:60]";"ANC2";"O1O2";"NO_DEP";"APP1";"PAP2";"HORS_FFT_OUI";"SER3";"TU2";"NB_HF_3";"SD_Ds_FT_1"
"7479";"RESIL_OUI";"[26:40]";"ANC1";"O1O2";"DEP";"APP1";"PAP2";"HORS_FFT_OUI";"SER1";"TU4";"NB_HF_1";"SD_Ds_FT_1"
"7480";"RESIL_OUI";"[41:60]";"ANC1";"O3O4";"NO_DEP";"APP1";"PAP2";"HORS_FFT_OUI";"SER3";"TU2";"NB_HF_1";"SD_Ds_FT_1"
"7481";"RESIL_NON";"[41:60]";"ANC2";"O7";"NO_DEP";"APP4";"PAP3";"HORS_FFT_OUI";"SER2";"TU1";"NB_HF_3";"SD_Ds_FT_2"
"7482";"RESIL_OUI";"[26:40]";"ANC1";"O1O2";"DEP";"APP1";"PAP2";"HORS_FFT_NON";"SER2";"TU3";"NB_HF_0";"SD_Ds_FT_1"
"7483";"RESIL_OUI";"[61:110]";"ANC1";"O5O6";"NO_DEP";"APP3";"PAP1";"HORS_FFT_OUI";"SER2";"TU1";"NB_HF_3";"SD_Ds_FT_0"
"7484";"RESIL_OUI";"[61:110]";"ANC1";"O3O4";"DEP";"APP1";"PAP3";"HORS_FFT_NON";"SER3";"TU2";"NB_HF_0";"SD_Ds_FT_2"
"7485";"RESIL_NON";"[0:25]";"ANC3";"O7";"NO_DEP";"APP4";"PAP2";"HORS_FFT_OUI";"SER1";"TU1";"NB_HF_3";"SD_Ds_FT_2"
"7486";"RESIL_OUI";"[26:40]";"ANC2";"O1O2";"NO_DEP";"APP0";"Autres";"HORS_FFT_NON";"SER2";"TU1";"NB_HF_0";"SD_Ds_FT_0"
"7487";"RESIL_OUI";"[26:40]";"ANC1";"O3O4";"NO_DEP";"APP0";"Autres";"HORS_FFT_NON";"SER1";"TU1";"NB_HF_0";"SD_Ds_FT_0"
"7488";"RESIL_NON";"[41:60]";"ANC4";"O1O2";"DEP";"APP2";"PAP2";"HORS_FFT_OUI";"SER1";"TU3";"NB_HF_2";"SD_Ds_FT_1"
"7489";"RESIL_NON";"[26:40]";"ANC4";"O5O6";"DEP";"APP4";"PAP3";"HORS_FFT_OUI";"SER2";"TU2";"NB_HF_1";"SD_Ds_FT_2"
"7490";"RESIL_NON";"[41:60]";"ANC4";"O3O4";"DEP";"APP3";"PAP2";"HORS_FFT_OUI";"SER3";"TU3";"NB_HF_3";"SD_Ds_FT_2"
"7491";"RESIL_NON";"[61:110]";"ANC2";"O7";"NO_DEP";"APP4";"PAP2";"HORS_FFT_OUI";"SER3";"TU1";"NB_HF_3";"SD_Ds_FT_2"
"7492";"RESIL_NON";"[61:110]";"ANC3";"O7";"NO_DEP";"APP4";"PAP3";"HORS_FFT_OUI";"SER1";"TU1";"NB_HF_2";"SD_Ds_FT_2"
